Argument values: path=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;only-body.sim;uneven-ground.sim, genformat=4, initialgenotype=None, opt=vertpos, popsize=100, generations=300, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\runs\2026-09-07_224747\gens\HoF-f4-5.gen, save_stats=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\stats, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=None
Using Framsticks version: 5.5
Home (writable) dir     : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data
Resources dir           : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'only-body.sim', 'uneven-ground.sim']

Simulator.load: Loading from 'eval-allcriteria.sim'
Loader.load: Comments read from file follow:
Loader.load:  Sample settings for evaluating many criteria of performance of a Framsticks creature.
Loader.load:  See the "evalcount" parameter if you want to speed the evaluation up or have a more stable result.
Loader.load:  Other important parameters are "Energy0" and "perfperiod".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded genepool settings, 2 population settings, simulator settings from 'eval-allcriteria.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'sample-period-2.sim'
Loader.load: Comments read from file follow:
Loader.load:  Very low "performance sampling period" in the first population to sample performance very often during lifespan
Loader.load:  and avoid overlooking some behavior. Averaged performance of sampled values is returned as the final value.
Loader.load:  See http://www.framsticks.com/a/al_params.html#exper-perfcalc
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded population settings from 'sample-period-2.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Simulator.load: Loading from 'uneven-ground.sim'
Loader.load: Comments read from file follow:
Loader.load:  Produces a microscopically uneven underlying heightfield, where the resting height ("vertpos") is sensitive to the shape of structures,
Loader.load:  because individual Parts settle at different elevations depending on the (world-centered) geometry of the structure.
Simulator.load: Loaded simulator settings from 'uneven-ground.sim'
gen	nevals	avg         	stddev    	min         	max         
0  	100   	-0.000966667	1.0842e-19	-0.000966667	-0.000966667
1  	90    	-0.000964333	8.5049e-06	-0.000966667	-0.000933333
2  	95    	-0.000944667	2.06667e-05	-0.000966667	-0.0009     
3  	92    	-0.000911667	2.02073e-05	-0.000966667	-0.000866667
4  	94    	-0.000886333	2.40809e-05	-0.000933333	-0.000833333
5  	97    	-0.000643488	0.00205324 	-0.0009     	0.0197845   
6  	90    	0.00190424  	0.0109021  	-0.000933333	0.0801876   
7  	82    	0.0251548   	0.0390109  	-0.000933333	0.131666    
8  	91    	0.0779981   	0.063758   	-0.000933333	0.245617    
9  	87    	0.143748    	0.0878327  	-0.000933333	0.463555    
10 	93    	0.201142    	0.143917   	-0.000933333	0.601459    
11 	93    	0.272518    	0.182949   	-0.0009     	0.603259    
12 	90    	0.378293    	0.218893   	-0.000866667	0.700542    
13 	90    	0.435447    	0.242561   	-0.000933333	0.739443    
14 	91    	0.468075    	0.263674   	-0.000933333	0.822652    
15 	90    	0.548427    	0.266623   	-0.000866667	0.880677    
16 	94    	0.468152    	0.322577   	-0.000866667	0.95734     
17 	93    	0.558949    	0.349552   	-0.0009     	1.07881     
18 	92    	0.623563    	0.368049   	-0.000766667	1.08224     
19 	96    	0.60213     	0.391426   	-0.000866667	1.14886     
20 	93    	0.710776    	0.385198   	-0.000933333	1.21821     
21 	90    	0.714661    	0.466975   	-0.000866667	1.21892     
22 	94    	0.755932    	0.445571   	-0.000866667	1.36932     
23 	95    	0.887779    	0.420155   	-0.000766667	1.37584     
24 	97    	0.817496    	0.489384   	-0.0009     	1.40704     
25 	95    	0.83761     	0.525785   	-0.000933333	1.40704     
26 	91    	0.841486    	0.514639   	-0.000833333	1.40704     
27 	93    	0.834919    	0.511316   	-0.0009     	1.40704     
28 	89    	0.782364    	0.530602   	-0.000933333	1.40704     
29 	90    	0.867079    	0.490869   	-0.0009     	1.40704     
30 	95    	0.76907     	0.511965   	-0.000866667	1.40704     
31 	93    	0.835704    	0.49092    	-0.0009     	1.40704     
32 	93    	0.728005    	0.509582   	-0.000833333	1.40704     
33 	93    	0.83098     	0.513034   	-0.000833333	1.40704     
34 	90    	0.793142    	0.51857    	-0.0009     	1.40704     
35 	90    	0.873017    	0.523526   	-0.000733333	1.40704     
36 	92    	0.769366    	0.49434    	-0.0009     	1.49014     
37 	97    	0.846338    	0.490601   	-0.0009     	1.49014     
38 	92    	0.797188    	0.504008   	-0.000866667	1.49014     
39 	93    	0.87682     	0.551882   	-0.0008     	1.50799     
40 	88    	0.97878     	0.57184    	-0.000866667	1.54614     
41 	94    	0.928481    	0.561583   	-0.000833333	1.54614     
42 	98    	0.891645    	0.538126   	-0.000966667	1.54614     
43 	94    	0.929858    	0.566463   	-0.000933333	1.54922     
44 	89    	0.949725    	0.564832   	-0.000966667	1.54922     
45 	91    	1.00293     	0.578355   	-0.000966667	1.54922     
46 	93    	0.970149    	0.563626   	-0.000866667	1.54922     
47 	97    	1.00049     	0.54356    	-0.000666667	1.58215     
48 	91    	1.07239     	0.558971   	-0.000866667	1.6221      
49 	97    	0.9252      	0.552324   	-0.000933333	1.6221      
50 	88    	0.924997    	0.568873   	-0.000766667	1.6221      
51 	95    	0.854374    	0.593318   	-0.000866667	1.6221      
52 	92    	0.94655     	0.620777   	-0.0009     	1.65267     
53 	95    	0.967554    	0.606101   	-0.000866667	1.65267     
54 	89    	0.993804    	0.59899    	-0.0009     	1.68524     
55 	91    	1.07842     	0.590439   	-0.000866667	1.71116     
56 	92    	1.08071     	0.582518   	-0.000933333	1.71116     
57 	93    	0.984154    	0.59358    	-0.0007     	1.7134      
58 	91    	1.06462     	0.591219   	-0.0009     	1.71498     
59 	91    	1.06646     	0.586847   	-0.0007     	1.71498     
60 	92    	0.982155    	0.605654   	-0.0009     	1.71832     
61 	93    	1.03093     	0.619815   	-0.0007     	1.71832     
62 	92    	0.975948    	0.630239   	-0.000833333	1.71832     
63 	93    	1.07088     	0.635185   	-0.000866667	1.71832     
64 	90    	1.04201     	0.636706   	-0.000866667	1.71832     
65 	93    	1.01162     	0.634123   	-0.0009     	1.71832     
66 	95    	1.13112     	0.579761   	-0.0007     	1.71832     
67 	96    	1.12301     	0.605725   	-0.000833333	1.71832     
68 	94    	1.06432     	0.602784   	-0.0009     	1.71832     
69 	92    	1.02743     	0.573099   	-0.0009     	1.71832     
70 	91    	1.09405     	0.607482   	-0.000733333	1.74568     
71 	91    	1.03017     	0.627205   	-0.000866667	1.74568     
72 	96    	0.98379     	0.62463    	-0.0009     	1.74568     
73 	90    	1.07965     	0.655567   	-0.0009     	1.74568     
74 	93    	1.00727     	0.636371   	-0.000866667	1.74568     
75 	97    	0.92244     	0.662626   	-0.000966667	1.74568     
76 	90    	1.08256     	0.644601   	-0.000833333	1.75572     
77 	98    	1.07706     	0.611222   	-0.000866667	1.75572     
78 	92    	1.10151     	0.605756   	0.00630378  	1.75572     
79 	89    	1.19597     	0.636157   	-0.000833333	1.75572     
80 	94    	1.0961      	0.603883   	-0.000833333	1.7589      
81 	90    	1.13096     	0.643498   	-0.000866667	1.7589      
82 	88    	1.1079      	0.624073   	-0.0009     	1.7589      
83 	87    	1.10474     	0.612653   	-0.0009     	1.7589      
84 	94    	1.14864     	0.629883   	-0.000833333	1.7589      
85 	93    	1.09187     	0.635497   	-0.000833333	1.7589      
86 	88    	1.14004     	0.59775    	0.0169369   	1.7589      
87 	97    	1.04447     	0.601608   	-0.000866667	1.7589      
88 	94    	1.02702     	0.662632   	-0.000866667	1.75944     
89 	98    	1.0926      	0.603939   	7.2201e-06  	1.75944     
90 	94    	1.08728     	0.597197   	-0.000866667	1.75944     
91 	93    	1.09054     	0.603167   	-0.0009     	1.75944     
92 	90    	1.15784     	0.628381   	0.0199138   	1.75944     
93 	91    	1.09354     	0.641036   	-0.000933333	1.75944     
94 	94    	1.15624     	0.579465   	-0.000733333	1.75944     
95 	91    	1.01988     	0.690287   	-0.0009     	1.75944     
96 	92    	1.08208     	0.630679   	-0.0009     	1.75944     
97 	91    	1.00825     	0.631066   	-0.0008     	1.75944     
98 	90    	1.0868      	0.606665   	-0.000933333	1.75944     
99 	92    	1.08978     	0.61102    	-0.000833333	1.75944     
100	94    	1.11998     	0.612689   	-0.000866667	1.75944     
101	95    	1.12493     	0.625191   	-0.000866667	1.75944     
102	95    	1.15151     	0.582773   	-0.000866667	1.75944     
103	92    	0.993001    	0.63489    	-0.0009     	1.75944     
104	91    	1.04297     	0.60068    	-0.000933333	1.75944     
105	89    	1.1327      	0.609545   	-0.0009     	1.75944     
106	89    	1.16025     	0.62946    	-0.000866667	1.75944     
107	92    	1.05781     	0.637053   	0.0177903   	1.75944     
108	88    	1.09276     	0.630256   	-0.0009     	1.75944     
109	93    	1.00838     	0.624098   	-0.000866667	1.75944     
110	90    	1.08132     	0.619242   	-0.000833333	1.75944     
111	97    	1.08128     	0.602488   	-0.000933333	1.75944     
112	91    	1.20101     	0.62127    	0.0163051   	1.75944     
113	96    	1.0867      	0.624835   	-0.000833333	1.75944     
114	93    	0.983521    	0.650125   	-0.000933333	1.75944     
115	91    	1.16743     	0.619959   	0.019911    	1.75944     
116	90    	1.18849     	0.599751   	-0.000766667	1.75944     
117	95    	1.24547     	0.62538    	-0.000866667	1.75944     
118	94    	1.03701     	0.636433   	-0.0009     	1.75944     
119	94    	1.20932     	0.639829   	-0.000866667	1.75944     
120	87    	1.16062     	0.616008   	-0.000833333	1.75944     
121	96    	1.08063     	0.631765   	-0.000766667	1.75944     
122	95    	1.12033     	0.651801   	-0.0008     	1.75944     
123	93    	1.1258      	0.640853   	-0.000866667	1.75944     
124	95    	1.00714     	0.641391   	-0.000933333	1.75944     
125	88    	1.19572     	0.600854   	-0.000866667	1.75944     
126	92    	1.12773     	0.62627    	-0.0008     	1.75944     
127	91    	1.06125     	0.639577   	-0.000933333	1.75944     
128	95    	1.05185     	0.636472   	-0.0009     	1.75944     
129	93    	1.03104     	0.636603   	-0.000866667	1.75944     
130	87    	1.19323     	0.592998   	-0.0008     	1.75944     
131	91    	1.19115     	0.562979   	0.0297471   	1.75944     
132	96    	1.08749     	0.606065   	-0.000833333	1.75944     
133	96    	1.0784      	0.633884   	-0.0009     	1.75944     
134	89    	1.15448     	0.641614   	-0.000933333	1.75944     
135	92    	1.06737     	0.625773   	-0.0008     	1.75944     
136	92    	1.2564      	0.587473   	-0.0009     	1.75944     
137	86    	1.16639     	0.630508   	-0.0009     	1.75944     
138	91    	1.14806     	0.626122   	-0.0009     	1.75944     
139	96    	1.05637     	0.625599   	0.0199143   	1.75944     
140	90    	1.18099     	0.651655   	-0.000933333	1.75944     
141	87    	1.27543     	0.61141    	0.0199139   	1.75944     
142	89    	1.10369     	0.645838   	-0.000866667	1.75944     
143	94    	1.05856     	0.622937   	-0.000733333	1.75944     
144	95    	1.1985      	0.585181   	-0.000866667	1.75944     
145	92    	1.18548     	0.588379   	-0.000866667	1.7595      
146	88    	1.15996     	0.657431   	-0.000733333	1.7595      
147	89    	1.21947     	0.627484   	-0.0008     	1.7595      
148	92    	1.03048     	0.668375   	-0.0009     	1.7595      
149	90    	1.25973     	0.579729   	0.0198547   	1.7595      
150	96    	1.11957     	0.631076   	-0.000933333	1.7595      
151	97    	1.08584     	0.640868   	-0.000866667	1.75952     
152	92    	1.09637     	0.666836   	-0.000933333	1.75952     
153	94    	1.16548     	0.657098   	-0.000933333	1.75952     
154	94    	1.12594     	0.641236   	-0.000866667	1.75952     
155	96    	1.05482     	0.594199   	0.0412548   	1.75952     
156	94    	1.10789     	0.640334   	-0.0008     	1.75952     
157	91    	1.14062     	0.633614   	-0.000966667	1.75952     
158	94    	1.23323     	0.634373   	-0.000866667	1.75952     
159	93    	1.13605     	0.636216   	-0.000933333	1.75952     
160	93    	1.27821     	0.592532   	-0.0008     	1.75952     
161	91    	1.28258     	0.593373   	-0.0009     	1.75952     
162	95    	1.19646     	0.644252   	-0.000933333	1.75952     
163	91    	1.27884     	0.554167   	-0.0009     	1.75952     
164	89    	1.20534     	0.617727   	-0.000966667	1.75952     
165	93    	1.19706     	0.597012   	-0.000866667	1.75952     
166	98    	1.08928     	0.59468    	-0.000966667	1.75952     
167	96    	1.08564     	0.658014   	-0.000933333	1.75952     
168	92    	1.23495     	0.598364   	-0.000866667	1.75952     
169	92    	1.17639     	0.631519   	0.00779281  	1.75952     
170	91    	1.17541     	0.633982   	-0.000933333	1.75952     
171	87    	1.28916     	0.6038     	-0.000966667	1.75952     
172	91    	1.11158     	0.649839   	-0.000933333	1.75952     
173	92    	1.22675     	0.601428   	-0.0009     	1.75952     
174	95    	1.22263     	0.659855   	-0.000933333	1.75952     
175	96    	1.21935     	0.608965   	-0.000866667	1.75952     
176	96    	1.20957     	0.607073   	-0.0009     	1.75952     
177	95    	1.19974     	0.643613   	-0.0009     	1.75952     
178	88    	1.23646     	0.621959   	-0.000833333	1.75952     
179	89    	1.26023     	0.577338   	-0.000866667	1.75952     
180	87    	1.209       	0.602312   	0.00179642  	1.75952     
181	95    	1.24668     	0.634232   	-0.000933333	1.75952     
