Argument values: path=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;only-body.sim;uneven-ground.sim, genformat=4, initialgenotype=None, opt=vertpos, popsize=100, generations=300, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\runs\2026-09-07_213255\gens\HoF-f4-8.gen, save_stats=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\stats, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=None
Using Framsticks version: 5.5
Home (writable) dir     : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data
Resources dir           : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'only-body.sim', 'uneven-ground.sim']

Simulator.load: Loading from 'eval-allcriteria.sim'
Loader.load: Comments read from file follow:
Loader.load:  Sample settings for evaluating many criteria of performance of a Framsticks creature.
Loader.load:  See the "evalcount" parameter if you want to speed the evaluation up or have a more stable result.
Loader.load:  Other important parameters are "Energy0" and "perfperiod".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded genepool settings, 2 population settings, simulator settings from 'eval-allcriteria.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'sample-period-2.sim'
Loader.load: Comments read from file follow:
Loader.load:  Very low "performance sampling period" in the first population to sample performance very often during lifespan
Loader.load:  and avoid overlooking some behavior. Averaged performance of sampled values is returned as the final value.
Loader.load:  See http://www.framsticks.com/a/al_params.html#exper-perfcalc
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded population settings from 'sample-period-2.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Simulator.load: Loading from 'uneven-ground.sim'
Loader.load: Comments read from file follow:
Loader.load:  Produces a microscopically uneven underlying heightfield, where the resting height ("vertpos") is sensitive to the shape of structures,
Loader.load:  because individual Parts settle at different elevations depending on the (world-centered) geometry of the structure.
Simulator.load: Loaded simulator settings from 'uneven-ground.sim'
gen	nevals	avg        	stddev     	min        	max        
0  	100   	-0.00966667	3.46945e-18	-0.00966667	-0.00966667
1  	94    	-0.00963667	9.53939e-05	-0.00966667	-0.00933333
2  	95    	-0.0094    	0.000194365	-0.00966667	-0.009     
3  	92    	-0.00909667	0.000222586	-0.00966667	-0.00866667
4  	91    	-0.00878667	0.000233429	-0.00933333	-0.008     
5  	94    	-0.00716193	0.0126317  	-0.00933333	0.118474   
6  	95    	0.00886833 	0.0424845  	-0.00966667	0.142304   
7  	94    	0.0724291  	0.0666943  	-0.00866667	0.225638   
8  	89    	0.117552   	0.0930796  	-0.00866667	0.371069   
9  	96    	0.181215   	0.126815   	-0.00966667	0.454622   
10 	89    	0.273424   	0.149492   	-0.009     	0.454622   
11 	90    	0.313517   	0.158499   	-0.00933333	0.569899   
12 	91    	0.344145   	0.184519   	-0.00966667	0.596138   
13 	95    	0.362356   	0.215965   	-0.00933333	0.643956   
14 	91    	0.383847   	0.22772    	-0.009     	0.706827   
15 	93    	0.456776   	0.227748   	-0.00933333	0.75983    
16 	86    	0.462157   	0.250559   	-0.009     	0.891353   
17 	90    	0.513333   	0.283237   	-0.009     	0.891353   
18 	93    	0.627492   	0.301859   	-0.009     	1.01755    
19 	93    	0.663319   	0.304171   	-0.00866667	1.0693     
20 	95    	0.635181   	0.364574   	-0.009     	1.0693     
21 	92    	0.656386   	0.412757   	-0.009     	1.0794     
22 	90    	0.716253   	0.413796   	-0.009     	1.08628    
23 	93    	0.659517   	0.438081   	-0.009     	1.12231    
24 	96    	0.664614   	0.443455   	-0.00833333	1.15609    
25 	97    	0.641338   	0.467565   	-0.009     	1.15609    
26 	94    	0.73259    	0.47305    	-0.00766667	1.20215    
27 	96    	0.807518   	0.456108   	-0.009     	1.20215    
28 	88    	0.858979   	0.458398   	-0.00766667	1.23452    
29 	93    	0.830876   	0.4664     	-0.008     	1.23479    
30 	93    	0.820895   	0.463854   	-0.009     	1.23492    
31 	89    	0.892672   	0.460425   	-0.00866667	1.25195    
32 	90    	0.898602   	0.460324   	-0.00866667	1.28819    
33 	90    	0.954543   	0.426358   	-0.00966667	1.3372     
34 	90    	0.85147    	0.499358   	-0.00966667	1.36908    
35 	92    	0.907651   	0.515967   	-0.00833333	1.40294    
36 	92    	0.921025   	0.522961   	-0.009     	1.40294    
37 	91    	0.888052   	0.528937   	-0.009     	1.41981    
38 	91    	1.05078    	0.522724   	-0.007     	1.42084    
39 	90    	0.880954   	0.58134    	-0.00966667	1.44369    
40 	90    	1.02604    	0.549107   	-0.009     	1.47086    
41 	92    	0.843032   	0.584614   	-0.007     	1.471      
42 	88    	0.914488   	0.56842    	-0.007     	1.47597    
43 	98    	0.907667   	0.569126   	-0.009     	1.48513    
44 	86    	0.97395    	0.586702   	-0.009     	1.48513    
45 	86    	1.00376    	0.599473   	-0.00766667	1.4988     
46 	92    	0.897997   	0.59894    	-0.007     	1.4988     
47 	90    	1.06639    	0.585022   	-0.00733333	1.5227     
48 	96    	0.760904   	0.611594   	-0.00733333	1.5227     
49 	94    	0.926923   	0.620136   	-0.00666667	1.53537    
50 	94    	0.957089   	0.596591   	-0.00733333	1.5433     
51 	87    	1.02861    	0.60565    	-0.00666667	1.55557    
52 	93    	0.868454   	0.636714   	-0.00866667	1.55557    
53 	92    	0.938646   	0.627253   	-0.00866667	1.56485    
54 	91    	0.996663   	0.634596   	-0.009     	1.59114    
55 	90    	0.980591   	0.637058   	-0.00666667	1.594      
56 	97    	0.942951   	0.645392   	-0.007     	1.59669    
57 	93    	0.937124   	0.634383   	-0.009     	1.59666    
58 	92    	0.97258    	0.63746    	-0.007     	1.60094    
59 	95    	1.053      	0.634113   	-0.009     	1.63828    
60 	96    	1.03099    	0.612386   	-0.00666667	1.63828    
61 	91    	1.16963    	0.601561   	-0.00666667	1.65765    
62 	96    	0.994798   	0.67136    	-0.00866667	1.65765    
63 	93    	1.10105    	0.604072   	-0.00666667	1.66073    
64 	90    	1.04734    	0.638549   	-0.00666667	1.67056    
65 	93    	1.06975    	0.668648   	-0.009     	1.67056    
66 	95    	1.1156     	0.616107   	-0.00666667	1.6713     
67 	89    	1.10161    	0.644918   	-0.009     	1.68169    
68 	94    	1.10747    	0.6297     	-0.009     	1.68771    
69 	90    	0.992052   	0.704245   	-0.009     	1.69456    
70 	93    	1.20314    	0.623624   	-0.007     	1.69456    
71 	90    	1.11352    	0.684937   	-0.00733333	1.69456    
72 	94    	1.05895    	0.685565   	-0.009     	1.69651    
73 	87    	1.15912    	0.668121   	-0.00766667	1.70205    
74 	97    	1.22936    	0.643873   	-0.00733333	1.70512    
75 	90    	1.10208    	0.692227   	-0.00833333	1.71172    
76 	95    	1.24882    	0.670974   	-0.009     	1.7143     
77 	92    	1.22333    	0.636491   	-0.00666667	1.72016    
78 	89    	1.29766    	0.604076   	0.1151     	1.72322    
79 	88    	1.3018     	0.625562   	-0.008     	1.72322    
80 	95    	1.25871    	0.647247   	-0.009     	1.72698    
81 	90    	1.20682    	0.671536   	-0.007     	1.72819    
82 	90    	1.15892    	0.6776     	-0.00966667	1.72872    
83 	91    	1.24742    	0.665885   	-0.007     	1.73008    
84 	88    	1.26769    	0.65231    	-0.00666667	1.7313     
85 	91    	1.28815    	0.621372   	-0.009     	1.73389    
86 	97    	1.2213     	0.666239   	-0.009     	1.73389    
87 	95    	1.37378    	0.612038   	-0.009     	1.73606    
88 	93    	1.35471    	0.622094   	-0.00833333	1.73964    
89 	95    	1.26376    	0.628468   	-0.00666667	1.73964    
90 	95    	1.28042    	0.65958    	-0.007     	1.7412     
91 	94    	1.1644     	0.675851   	-0.009     	1.7412     
92 	90    	1.31439    	0.629527   	-0.00966667	1.7412     
93 	89    	1.26403    	0.622568   	-0.007     	1.74275    
94 	94    	1.29663    	0.660184   	-0.00833333	1.74459    
95 	90    	1.30634    	0.640303   	-0.00833333	1.74513    
96 	95    	1.30666    	0.626631   	-0.007     	1.74547    
97 	88    	1.37942    	0.613722   	-0.00733333	1.74622    
98 	93    	1.2735     	0.653127   	-0.00666667	1.74674    
99 	96    	1.26023    	0.658819   	-0.00733333	1.74695    
100	93    	1.3853     	0.585225   	-0.007     	1.74786    
101	90    	1.36289    	0.593459   	-0.007     	1.74786    
102	88    	1.34236    	0.625085   	-0.007     	1.74826    
103	96    	1.14598    	0.705846   	-0.00833333	1.74826    
104	94    	1.29798    	0.65988    	-0.007     	1.74876    
105	90    	1.248      	0.669674   	-0.009     	1.74876    
106	89    	1.45806    	0.530853   	-0.00933333	1.74884    
107	87    	1.42073    	0.587019   	-0.007     	1.74914    
108	94    	1.29899    	0.658191   	-0.009     	1.74939    
109	92    	1.35964    	0.632085   	-0.009     	1.74976    
110	93    	1.39435    	0.596283   	-0.00933333	1.75307    
111	95    	1.32492    	0.641661   	-0.007     	1.75336    
112	92    	1.36196    	0.62378    	-0.00766667	1.7534     
113	92    	1.35021    	0.613873   	-0.007     	1.75348    
114	92    	1.40602    	0.58909    	-0.009     	1.7553     
115	90    	1.34392    	0.642348   	-0.009     	1.75554    
