Argument values: path=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;only-body.sim;uneven-ground.sim, genformat=1, initialgenotype=None, opt=vertpos, popsize=100, generations=300, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\runs\2026-09-07_213255\gens\HoF-f1-9.gen, save_stats=C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\stats, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=None
Using Framsticks version: 5.5
Home (writable) dir     : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data
Resources dir           : C:\Users\alex3\Projects\AI sem 1\sem-1\BIA\Evolutionary Design\Framsticks55\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'only-body.sim', 'uneven-ground.sim']

Simulator.load: Loading from 'eval-allcriteria.sim'
Loader.load: Comments read from file follow:
Loader.load:  Sample settings for evaluating many criteria of performance of a Framsticks creature.
Loader.load:  See the "evalcount" parameter if you want to speed the evaluation up or have a more stable result.
Loader.load:  Other important parameters are "Energy0" and "perfperiod".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded genepool settings, 2 population settings, simulator settings from 'eval-allcriteria.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'sample-period-2.sim'
Loader.load: Comments read from file follow:
Loader.load:  Very low "performance sampling period" in the first population to sample performance very often during lifespan
Loader.load:  and avoid overlooking some behavior. Averaged performance of sampled values is returned as the final value.
Loader.load:  See http://www.framsticks.com/a/al_params.html#exper-perfcalc
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded population settings from 'sample-period-2.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Simulator.load: Loading from 'uneven-ground.sim'
Loader.load: Comments read from file follow:
Loader.load:  Produces a microscopically uneven underlying heightfield, where the resting height ("vertpos") is sensitive to the shape of structures,
Loader.load:  because individual Parts settle at different elevations depending on the (world-centered) geometry of the structure.
Simulator.load: Loaded simulator settings from 'uneven-ground.sim'
gen	nevals	avg        	stddev     	min        	max        
0  	100   	-0.00966667	3.46945e-18	-0.00966667	-0.00966667
1  	93    	-0.00960333	0.000130767	-0.00966667	-0.00933333
2  	95    	-0.00936333	0.000205994	-0.00966667	-0.009     
3  	89    	-0.00906333	0.000229468	-0.00966667	-0.00866667
4  	91    	-0.00849516	0.00288795 	-0.00933333	0.0201502  
5  	90    	-0.00597521	0.0102191  	-0.009     	0.0448249  
6  	92    	0.0096651  	0.0277674  	-0.00933333	0.137995   
7  	95    	0.0379081  	0.0397214  	-0.00933333	0.146278   
8  	94    	0.074668   	0.054974   	-0.009     	0.259404   
9  	92    	0.120564   	0.0805616  	-0.00933333	0.373368   
10 	93    	0.16126    	0.105582   	-0.00866667	0.373368   
11 	94    	0.224304   	0.112627   	-0.00866667	0.520536   
12 	86    	0.260517   	0.136398   	-0.00866667	0.520536   
13 	89    	0.288508   	0.161517   	-0.009     	0.525744   
14 	96    	0.300028   	0.17819    	-0.00766667	0.637016   
15 	92    	0.371458   	0.177004   	-0.00733333	0.637016   
16 	94    	0.340002   	0.203724   	-0.008     	0.637016   
17 	90    	0.337875   	0.232479   	-0.008     	0.637016   
18 	88    	0.375563   	0.218148   	-0.008     	0.637016   
19 	94    	0.353692   	0.23592    	-0.008     	0.786359   
20 	91    	0.374437   	0.234002   	-0.008     	0.674878   
21 	91    	0.403317   	0.237272   	-0.00833333	0.715867   
22 	97    	0.395872   	0.233075   	-0.008     	0.729519   
23 	88    	0.434096   	0.240615   	-0.008     	0.73721    
24 	90    	0.456036   	0.228965   	-0.008     	0.73721    
25 	90    	0.494936   	0.210369   	-0.00766667	0.74977    
26 	97    	0.428865   	0.238094   	-0.008     	0.75415    
27 	91    	0.484393   	0.238248   	-0.008     	0.761603   
28 	94    	0.456122   	0.253843   	-0.008     	0.809937   
29 	88    	0.471283   	0.236633   	-0.008     	0.809937   
30 	90    	0.550951   	0.224437   	-0.00833333	0.831095   
31 	88    	0.479794   	0.270643   	-0.008     	0.849489   
32 	93    	0.552199   	0.274434   	-0.008     	0.85723    
33 	92    	0.511205   	0.269414   	-0.00733333	0.85723    
34 	90    	0.546078   	0.278274   	0.0337648  	0.857678   
35 	94    	0.550942   	0.263026   	0.0347195  	0.857678   
36 	92    	0.546005   	0.270725   	-0.008     	0.859359   
37 	92    	0.506253   	0.27884    	0.0339434  	0.859359   
38 	90    	0.500872   	0.290356   	0.0337598  	0.859359   
39 	95    	0.551341   	0.288754   	0.0281252  	0.859359   
40 	92    	0.59899    	0.277426   	0.0335101  	0.859359   
41 	88    	0.585826   	0.280707   	0.0335101  	0.874258   
42 	93    	0.576797   	0.300689   	0.0335101  	0.874258   
43 	89    	0.564818   	0.266923   	0.0339434  	0.874258   
44 	89    	0.58173    	0.281629   	0.0335661  	0.874258   
45 	92    	0.54772    	0.293695   	0.0173426  	0.879099   
46 	92    	0.546635   	0.292757   	0.0335101  	0.879099   
47 	94    	0.558337   	0.274553   	-0.00766667	0.879099   
48 	89    	0.614577   	0.263484   	0.0409263  	0.880416   
49 	91    	0.585562   	0.27346    	0.0639329  	0.880416   
50 	95    	0.535874   	0.291248   	0.00343989 	0.881168   
51 	96    	0.603028   	0.267461   	0.0010993  	0.881169   
52 	90    	0.614375   	0.285835   	0.0535985  	0.881499   
53 	92    	0.597201   	0.277934   	0.0638502  	0.881499   
54 	94    	0.611366   	0.273782   	0.0645568  	0.881502   
55 	90    	0.616673   	0.290523   	-0.00766667	0.881502   
56 	92    	0.603923   	0.279569   	0.0639329  	0.881502   
57 	94    	0.617869   	0.274563   	0.0550149  	0.881502   
58 	93    	0.581676   	0.287504   	0.0645568  	0.881502   
59 	94    	0.620651   	0.270213   	0.0734647  	0.881665   
60 	88    	0.643026   	0.266725   	0.0639329  	0.881665   
61 	92    	0.529238   	0.296924   	0.0473268  	0.881665   
62 	94    	0.568004   	0.269297   	0.0734864  	0.881665   
63 	93    	0.50862    	0.280593   	0.0245746  	0.881665   
64 	92    	0.606443   	0.282557   	0.0637256  	0.881665   
65 	93    	0.584755   	0.279513   	0.0737388  	0.881665   
66 	93    	0.520974   	0.301088   	-0.00766667	0.881665   
67 	90    	0.582127   	0.301266   	0.0638502  	0.881665   
68 	87    	0.569788   	0.298599   	0.0639025  	0.881665   
69 	91    	0.568136   	0.274543   	-0.008     	0.881665   
70 	97    	0.620612   	0.268644   	0.0638502  	0.881665   
71 	90    	0.621172   	0.304988   	0.0638502  	0.881665   
72 	94    	0.597524   	0.274416   	0.0645568  	0.881665   
73 	92    	0.567683   	0.285689   	0.0544622  	0.881665   
74 	87    	0.582018   	0.302599   	0.0638502  	0.881665   
75 	92    	0.544618   	0.286399   	0.023166   	0.881665   
76 	91    	0.544624   	0.306291   	0.024844   	0.881665   
77 	94    	0.560229   	0.27296    	0.0545051  	0.881665   
78 	90    	0.633065   	0.277409   	0.0561626  	0.881665   
79 	92    	0.614923   	0.280757   	0.0527752  	0.881665   
80 	87    	0.575178   	0.286976   	0.0641018  	0.881665   
81 	92    	0.580121   	0.296596   	-0.008     	0.881665   
82 	88    	0.638776   	0.281474   	-0.008     	0.881665   
83 	94    	0.567097   	0.301787   	0.0738473  	0.881665   
84 	95    	0.6438     	0.273197   	0.0645568  	0.881665   
85 	94    	0.657801   	0.268094   	0.0639329  	0.881665   
86 	89    	0.620529   	0.26648    	0.0638699  	0.881665   
87 	95    	0.582664   	0.283756   	0.0638502  	0.881665   
88 	96    	0.556646   	0.258232   	0.0638699  	0.881665   
89 	91    	0.582197   	0.290263   	0.0645434  	0.881665   
90 	94    	0.554977   	0.284036   	0.0764119  	0.881665   
91 	94    	0.604488   	0.291403   	-0.008     	0.881665   
92 	95    	0.631704   	0.281978   	0.0645568  	0.881665   
93 	93    	0.567077   	0.276113   	0.0645568  	0.881665   
94 	94    	0.616986   	0.280439   	0.0645568  	0.881665   
95 	91    	0.581569   	0.300895   	-0.00733333	0.881665   
96 	90    	0.603507   	0.284807   	0.0545111  	0.881665   
97 	89    	0.619063   	0.284022   	0.0635165  	0.881665   
98 	94    	0.604465   	0.294659   	0.0638502  	0.881665   
99 	97    	0.579691   	0.296408   	0.0639329  	0.881665   
100	97    	0.574442   	0.290484   	0.0639329  	0.881665   
101	88    	0.564834   	0.292191   	0.0590446  	0.881665   
102	91    	0.618766   	0.28728    	-0.00833333	0.881665   
103	92    	0.620889   	0.305473   	0.0638502  	0.881665   
104	92    	0.561259   	0.280685   	0.0639329  	0.881665   
105	90    	0.606094   	0.271464   	0.0638502  	0.881665   
106	94    	0.557748   	0.304421   	-0.00766667	0.881665   
107	90    	0.6436     	0.275011   	0.0590446  	0.881665   
108	93    	0.597114   	0.278471   	0.0155353  	0.881665   
109	94    	0.573737   	0.275686   	0.0638502  	0.881665   
110	91    	0.611602   	0.296747   	0.0638502  	0.881665   
111	91    	0.567162   	0.276078   	0.0332658  	0.881665   
112	91    	0.617705   	0.304347   	0.0545632  	0.881665   
113	95    	0.583823   	0.269582   	0.0764119  	0.915706   
114	89    	0.647921   	0.283192   	0.0123528  	0.915706   
115	95    	0.608673   	0.271481   	0.0474068  	0.935908   
116	90    	0.639429   	0.277208   	0.0566785  	0.935908   
117	95    	0.651419   	0.29475    	0.0638502  	0.935908   
118	93    	0.710401   	0.265825   	0.0703685  	0.949802   
119	89    	0.751629   	0.257048   	0.0698951  	0.949802   
120	84    	0.754196   	0.249063   	0.0816368  	0.949802   
121	89    	0.744955   	0.261614   	0.0641545  	0.967344   
122	93    	0.725758   	0.268076   	0.0817251  	0.994443   
123	97    	0.685227   	0.30114    	0.0702239  	0.994443   
124	92    	0.741277   	0.272978   	0.0931591  	1.00608    
125	92    	0.735462   	0.292882   	0.0947764  	1.00608    
126	94    	0.713048   	0.304559   	0.0643847  	1.00608    
127	93    	0.714434   	0.314555   	0.0489119  	1.00609    
128	88    	0.761284   	0.279065   	0.0819387  	1.00674    
129	87    	0.75088    	0.283475   	0.12741    	1.02013    
130	92    	0.744625   	0.314381   	0.0715655  	1.02016    
131	93    	0.764554   	0.294498   	0.0848305  	1.02016    
132	94    	0.732359   	0.319053   	0.0818949  	1.02801    
133	91    	0.774625   	0.294227   	0.0579698  	1.02801    
